cookie,duration_sec,packet_count,byte_count,bytes_per_sec,packets_per_sec,avg_packet_size,switch,timestamp,collection_time,label
0x0,40.124,3,194,4.835011464460173,0.07476821852258,64.66666666666667,s1,2025-03-12 10:33:19,1741755799.7053757,BENIGN
0x0,40.116,24542,1325352,33037.989829494465,611.7758500348988,54.00342270393611,s1,2025-03-12 10:33:19,1741755799.7053757,ATTACK
0x0,40.114,24541,1325234,33036.69541805854,611.7814229446079,54.00081496271545,s1,2025-03-12 10:33:19,1741755799.7053757,ATTACK
0x0,40.106,13595,571414,14247.593876227995,338.976711713958,42.031187936741446,s1,2025-03-12 10:33:19,1741755799.7053757,ATTACK
0x0,40.105,43,3134,78.1448697169929,1.072185513028301,72.88372093023256,s1,2025-03-12 10:33:19,1741755799.7053757,BENIGN
0x0,40.094,3,238,5.936050281837681,0.07482416321644136,79.33333333333333,s1,2025-03-12 10:33:19,1741755799.7053757,BENIGN
0x0,40.092,2,140,3.4919684725132196,0.049885263893046,70.0,s1,2025-03-12 10:33:19,1741755799.7053757,BENIGN
0x0,40.085,3,238,5.937383060995384,0.07484096295372333,79.33333333333333,s1,2025-03-12 10:33:19,1741755799.7053757,BENIGN
0x0,40.084,2,140,3.4926654026544255,0.049895220037920365,70.0,s1,2025-03-12 10:33:19,1741755799.7053757,BENIGN
0x0,45.23,47,3466,76.63055494141058,1.0391333185938536,73.74468085106383,s1,2025-03-12 10:33:19,1741755799.7053757,BENIGN
